Date,Store Location,Product Category,Customer Type,Customer Age,Gender,Payment Method,Units Sold,Price per Unit (INR),Cost per Unit (INR),Discount (%),City Tier,Discount Amount (INR),Effective Price per Unit (INR),Total Revenue (INR),Total Cost (INR),Gross Profit (INR),Company Name,Market Share (%),Stock Turnover Ratio,Purchase Type,Sales Channel,Break-even Units,Discount Effectiveness (%),Age Group,Revenue Before Discount,Price Range,Discount Range,Month Name,Avg_Diamond_Discount
6/21/2024 12:00:00 AM,Mumbai,Silver,New,42,Other,Credit Card,2,100000,40000,15,Tier-1,15000,85000,170000,80000,90000,Malabar Gold & Diamonds,0.0762053706,2.50E-05,Planned,Online,1.333333333,6,36-45,185000,50K+,10-20%,"June,2024",
6/24/2024 12:00:00 AM,Chennai,Silver,New,43,Female,Cash,11,100000,60000,8,Tier-1,8000,92000,1012000,660000,352000,PC Jeweller,0.4536460885,1.67E-05,Planned,Offline,16.5,44,36-45,1020000,50K+,0-10%,"June,2024",
6/27/2024 12:00:00 AM,Bangalore,Silver,Returning,25,Other,Cash,10,75000,12000,16,Tier-1,12000,63000,630000,120000,510000,Malabar Gold & Diamonds,0.2824081381,8.33E-05,Planned,Offline,1.904761905,42.5,18-25,642000,50K+,10-20%,"June,2024",
7/15/2024 12:00:00 AM,Hyderabad,Silver,Returning,46,Other,Net Banking,18,15000,12000,9,Tier-1,1350,13650,245700,216000,29700,PC Jeweller,0.1101391739,8.33E-05,Impulse,Online,72,22,46-55,247050,50K+,0-10%,"July,2024",
7/23/2024 12:00:00 AM,Chennai,Silver,New,59,Female,Credit Card,4,100000,12000,0,Tier-1,0,100000,400000,48000,352000,Tanishq,0.1793067544,8.33E-05,Planned,Online,0.5454545455,0,56+,400000,50K+,0-10%,"July,2024",
7/29/2024 12:00:00 AM,Hyderabad,Silver,New,54,Female,UPI,8,100000,40000,18,Tier-1,18000,82000,656000,320000,336000,Kalyan Jewellers,0.2940630772,2.50E-05,Planned,Online,5.333333333,18.66666667,46-55,674000,50K+,10-20%,"July,2024",
8/4/2024 00:00:00,Delhi,Silver,New,23,Male,UPI,16,50000,2000,3,Tier-1,1500,48500,776000,32000,744000,Malabar Gold & Diamonds,0.3478551035,0.0005,Impulse,Online,0.6666666667,496,18-25,777500,50K+,0-10%,"August,2024",
8/7/2024 00:00:00,Hyderabad,Silver,New,29,Female,Cash,2,50000,80000,3,Tier-1,1500,48500,97000,160000,-63000,Malabar Gold & Diamonds,0.04348188793,1.25E-05,Impulse,Offline,-5.333333333,-42,26-35,98500,50K+,0-10%,"August,2024",
8/14/2024 12:00:00 AM,Hyderabad,Silver,Returning,63,Other,Cash,19,3000,40000,7,Tier-1,210,2790,53010,760000,-706990,Tanishq,0.02376262762,2.50E-05,Impulse,Offline,-20.54054054,-3366.619048,56+,53220,50K+,0-10%,"August,2024",
8/16/2024 12:00:00 AM,Bangalore,Silver,Returning,31,Other,Cash,3,100000,2000,16,Tier-1,16000,84000,252000,6000,246000,Malabar Gold & Diamonds,0.1129632552,0.0005,Planned,Offline,0.0612244898,15.375,26-35,268000,50K+,10-20%,"August,2024",
8/20/2024 12:00:00 AM,Delhi,Silver,New,26,Female,UPI,2,3000,40000,0,Tier-1,0,3000,6000,80000,-74000,PC Jeweller,0.002689601315,2.50E-05,Impulse,Online,-2.162162162,0,26-35,6000,5K-10K,0-10%,"August,2024",
8/21/2024 12:00:00 AM,Kolkata,Silver,New,44,Other,Net Banking,5,3000,2000,9,Tier-1,270,2730,13650,10000,3650,Senco Gold & Diamonds,0.006118842993,0.0005,Impulse,Online,10,13.51851852,36-45,13920,10K-25K,0-10%,"August,2024",
8/24/2024 12:00:00 AM,Kolkata,Silver,Returning,20,Other,UPI,14,3000,80000,6,Tier-1,180,2820,39480,1120000,-1080520,Malabar Gold & Diamonds,0.01769757666,1.25E-05,Impulse,Online,-14.54545455,-6002.888889,18-25,39660,25K-50K,0-10%,"August,2024",
9/1/2024 00:00:00,Hyderabad,Silver,Returning,43,Male,Credit Card,11,15000,80000,5,Tier-1,750,14250,156750,880000,-723250,Senco Gold & Diamonds,0.07026583437,1.25E-05,Impulse,Online,-13.53846154,-964.3333333,36-45,157500,50K+,0-10%,"September,2024",
9/4/2024 00:00:00,Hyderabad,Silver,New,20,Other,Cash,17,75000,60000,13,Tier-1,9750,65250,1109250,1020000,89250,Malabar Gold & Diamonds,0.4972400432,1.67E-05,Planned,Offline,68,9.153846154,18-25,1119000,50K+,10-20%,"September,2024",
9/8/2024 00:00:00,Hyderabad,Silver,New,30,Male,Credit Card,9,3000,12000,5,Tier-1,150,2850,25650,108000,-82350,Malabar Gold & Diamonds,0.01149804562,8.33E-05,Impulse,Online,-12,-549,26-35,25800,25K-50K,0-10%,"September,2024",
9/9/2024 00:00:00,Bangalore,Silver,Returning,49,Other,Net Banking,9,50000,12000,12,Tier-1,6000,44000,396000,108000,288000,Senco Gold & Diamonds,0.1775136868,8.33E-05,Impulse,Online,2.842105263,48,46-55,402000,50K+,10-20%,"September,2024",
9/26/2024 12:00:00 AM,Kolkata,Silver,Returning,60,Female,Credit Card,19,50000,80000,9,Tier-1,4500,45500,864500,1520000,-655500,Malabar Gold & Diamonds,0.3875267229,1.25E-05,Impulse,Online,-50.66666667,-145.6666667,56+,869000,50K+,0-10%,"September,2024",
9/30/2024 12:00:00 AM,Hyderabad,Silver,Returning,39,Female,UPI,12,15000,60000,10,Tier-1,1500,13500,162000,720000,-558000,Tanishq,0.07261923552,1.67E-05,Impulse,Online,-16,-372,36-45,163500,50K+,10-20%,"September,2024",
10/9/2024 00:00:00,Delhi,Silver,Returning,30,Other,Net Banking,17,3000,80000,1,Tier-1,30,2970,50490,1360000,-1309510,Kalyan Jewellers,0.02263299507,1.25E-05,Impulse,Online,-17.66233766,-43650.33333,26-35,50520,50K+,0-10%,"October,2024",
10/10/2024 00:00:00,Mumbai,Silver,Returning,63,Other,Cash,17,50000,40000,13,Tier-1,6500,43500,739500,680000,59500,Malabar Gold & Diamonds,0.3314933621,2.50E-05,Impulse,Offline,68,9.153846154,56+,746000,50K+,10-20%,"October,2024",
10/17/2024 12:00:00 AM,Kolkata,Silver,Returning,37,Other,UPI,8,100000,60000,16,Tier-1,16000,84000,672000,480000,192000,Tanishq,0.3012353473,1.67E-05,Planned,Online,12,12,36-45,688000,50K+,10-20%,"October,2024",
10/24/2024 12:00:00 AM,Kolkata,Silver,New,57,Other,Credit Card,2,3000,2000,17,Tier-1,510,2490,4980,4000,980,Tanishq,0.002232369092,0.0005,Impulse,Online,4,1.921568627,56+,5490,0-5K,10-20%,"October,2024",
11/1/2024 00:00:00,Bangalore,Silver,Returning,51,Female,UPI,2,15000,12000,18,Tier-1,2700,12300,24600,24000,600,PC Jeweller,0.01102736539,8.33E-05,Impulse,Online,8,0.2222222222,46-55,27300,10K-25K,10-20%,"November,2024",
11/2/2024 00:00:00,Bangalore,Silver,New,22,Female,Cash,11,15000,2000,7,Tier-1,1050,13950,153450,22000,131450,Malabar Gold & Diamonds,0.06878655364,0.0005,Impulse,Offline,1.692307692,125.1904762,18-25,154500,50K+,0-10%,"November,2024",
11/5/2024 00:00:00,Chennai,Silver,New,45,Male,Net Banking,11,75000,12000,15,Tier-1,11250,63750,701250,132000,569250,Tanishq,0.3143471537,8.33E-05,Planned,Online,2.095238095,50.6,36-45,712500,50K+,10-20%,"November,2024",
11/7/2024 00:00:00,Mumbai,Silver,Returning,40,Other,UPI,11,100000,12000,0,Tier-1,0,100000,1100000,132000,968000,PC Jeweller,0.4930935745,8.33E-05,Planned,Online,1.5,0,36-45,1100000,50K+,0-10%,"November,2024",
11/12/2024 00:00:00,Delhi,Silver,New,48,Female,Net Banking,17,3000,80000,9,Tier-1,270,2730,46410,1360000,-1313590,PC Jeweller,0.02080406618,1.25E-05,Impulse,Online,-17.66233766,-4865.148148,46-55,46680,25K-50K,0-10%,"November,2024",
12/8/2024 00:00:00,Delhi,Silver,New,30,Female,Net Banking,6,100000,12000,6,Tier-1,6000,94000,564000,72000,492000,Malabar Gold & Diamonds,0.2528225237,8.33E-05,Planned,Online,0.8181818182,82,26-35,570000,50K+,0-10%,"December,2024",
12/17/2024 12:00:00 AM,Chennai,Silver,Returning,27,Other,Net Banking,2,75000,60000,1,Tier-1,750,74250,148500,120000,28500,Tanishq,0.06656763256,1.67E-05,Planned,Online,8,38,26-35,149250,50K+,0-10%,"December,2024",
12/18/2024 12:00:00 AM,Bangalore,Silver,New,32,Other,UPI,6,50000,40000,8,Tier-1,4000,46000,276000,240000,36000,Malabar Gold & Diamonds,0.1237216605,2.50E-05,Impulse,Online,24,9,26-35,280000,50K+,0-10%,"December,2024",
1/12/2025 00:00:00,Delhi,Silver,Returning,50,Female,Cash,9,15000,40000,3,Tier-1,450,14550,130950,360000,-229050,Senco Gold & Diamonds,0.05870054871,2.50E-05,Impulse,Offline,-14.4,-509,46-55,131400,50K+,0-10%,"January,2025",
1/14/2025 12:00:00 AM,Mumbai,Silver,Returning,27,Male,Net Banking,18,3000,2000,19,Tier-1,570,2430,43740,36000,7740,PC Jeweller,0.01960719359,0.0005,Impulse,Online,36,13.57894737,26-35,44310,25K-50K,10-20%,"January,2025",
1/15/2025 12:00:00 AM,Kolkata,Silver,Returning,55,Other,Cash,6,15000,80000,10,Tier-1,1500,13500,81000,480000,-399000,Tanishq,0.03630961776,1.25E-05,Impulse,Offline,-7.384615385,-266,46-55,82500,50K+,10-20%,"January,2025",
1/25/2025 12:00:00 AM,Chennai,Silver,Returning,26,Male,Credit Card,2,75000,2000,19,Tier-1,14250,60750,121500,4000,117500,Kalyan Jewellers,0.05446442664,0.0005,Planned,Online,0.05479452055,8.245614035,26-35,135750,50K+,10-20%,"January,2025",
1/31/2025 12:00:00 AM,Bangalore,Silver,Returning,37,Female,Cash,7,100000,12000,3,Tier-1,3000,97000,679000,84000,595000,Tanishq,0.3043732155,8.33E-05,Planned,Offline,0.9545454545,198.3333333,36-45,682000,50K+,0-10%,"January,2025",
2/14/2025 12:00:00 AM,Chennai,Silver,Returning,60,Other,Credit Card,11,15000,40000,12,Tier-1,1800,13200,145200,440000,-294800,Senco Gold & Diamonds,0.06508835183,2.50E-05,Impulse,Online,-17.6,-163.7777778,56+,147000,50K+,10-20%,"February,2025",
2/17/2025 12:00:00 AM,Chennai,Silver,New,61,Other,Cash,3,15000,2000,4,Tier-1,600,14400,43200,6000,37200,Senco Gold & Diamonds,0.01936512947,0.0005,Impulse,Offline,0.4615384615,62,56+,43800,25K-50K,0-10%,"February,2025",
2/23/2025 12:00:00 AM,Hyderabad,Silver,Returning,60,Female,UPI,16,50000,2000,4,Tier-1,2000,48000,768000,32000,736000,PC Jeweller,0.3442689684,0.0005,Impulse,Online,0.6666666667,368,56+,770000,50K+,0-10%,"February,2025",
2/25/2025 12:00:00 AM,Hyderabad,Silver,New,50,Female,Cash,18,3000,80000,14,Tier-1,420,2580,46440,1440000,-1393560,Tanishq,0.02081751418,1.25E-05,Impulse,Offline,-18.7012987,-3318,46-55,46860,25K-50K,10-20%,"February,2025",
3/9/2025 00:00:00,Hyderabad,Silver,New,54,Other,Net Banking,14,15000,40000,9,Tier-1,1350,13650,191100,560000,-368900,Kalyan Jewellers,0.0856638019,2.50E-05,Impulse,Online,-22.4,-273.2592593,46-55,192450,50K+,0-10%,"March,2025",
3/10/2025 00:00:00,Mumbai,Silver,Returning,32,Female,UPI,12,15000,2000,13,Tier-1,1950,13050,156600,24000,132600,Senco Gold & Diamonds,0.07019859433,0.0005,Impulse,Online,1.846153846,68,26-35,158550,50K+,10-20%,"March,2025",
3/12/2025 00:00:00,Delhi,Silver,Returning,23,Female,UPI,16,75000,40000,10,Tier-1,7500,67500,1080000,640000,440000,Malabar Gold & Diamonds,0.4841282368,2.50E-05,Planned,Online,18.28571429,58.66666667,18-25,1087500,50K+,10-20%,"March,2025",
3/14/2025 12:00:00 AM,Hyderabad,Silver,Returning,54,Male,Net Banking,3,50000,80000,17,Tier-1,8500,41500,124500,240000,-115500,PC Jeweller,0.0558092273,1.25E-05,Impulse,Online,-8,-13.58823529,46-55,133000,50K+,10-20%,"March,2025",
3/15/2025 12:00:00 AM,Kolkata,Silver,Returning,49,Other,Cash,11,75000,60000,13,Tier-1,9750,65250,717750,660000,57750,Malabar Gold & Diamonds,0.3217435574,1.67E-05,Planned,Offline,44,5.923076923,46-55,727500,50K+,10-20%,"March,2025",
3/24/2025 12:00:00 AM,Kolkata,Silver,New,39,Other,Net Banking,14,3000,12000,0,Tier-1,0,3000,42000,168000,-126000,Senco Gold & Diamonds,0.01882720921,8.33E-05,Impulse,Online,-18.66666667,0,36-45,42000,25K-50K,0-10%,"March,2025",
4/1/2025 00:00:00,Kolkata,Silver,Returning,20,Female,Cash,17,75000,80000,2,Tier-1,1500,73500,1249500,1360000,-110500,PC Jeweller,0.5601094739,1.25E-05,Planned,Offline,-272,-73.66666667,18-25,1251000,50K+,0-10%,"April,2025",
4/9/2025 00:00:00,Hyderabad,Silver,New,54,Male,UPI,7,75000,40000,7,Tier-1,5250,69750,488250,280000,208250,PC Jeweller,0.218866307,2.50E-05,Planned,Online,8,39.66666667,46-55,493500,50K+,0-10%,"April,2025",
4/26/2025 12:00:00 AM,Bangalore,Silver,Returning,40,Male,Credit Card,2,15000,80000,16,Tier-1,2400,12600,25200,160000,-134800,Tanishq,0.01129632552,1.25E-05,Impulse,Online,-2.461538462,-56.16666667,36-45,27600,25K-50K,10-20%,"April,2025",
5/1/2025 00:00:00,Mumbai,Silver,Returning,41,Female,UPI,2,100000,60000,19,Tier-1,19000,81000,162000,120000,42000,PC Jeweller,0.07261923552,1.67E-05,Planned,Online,3,2.210526316,36-45,181000,50K+,10-20%,"May,2025",
5/2/2025 00:00:00,Mumbai,Silver,Returning,40,Female,UPI,15,100000,12000,0,Tier-1,0,100000,1500000,180000,1320000,PC Jeweller,0.6724003289,8.33E-05,Planned,Online,2.045454545,0,36-45,1500000,50K+,0-10%,"May,2025",
5/3/2025 00:00:00,Hyderabad,Silver,Returning,39,Other,Net Banking,7,75000,2000,18,Tier-1,13500,61500,430500,14000,416500,PC Jeweller,0.1929788944,0.0005,Planned,Online,0.1917808219,30.85185185,36-45,444000,50K+,10-20%,"May,2025",
5/12/2025 00:00:00,Bangalore,Silver,Returning,31,Male,Credit Card,4,15000,12000,16,Tier-1,2400,12600,50400,48000,2400,Kalyan Jewellers,0.02259265105,8.33E-05,Impulse,Online,16,1,26-35,52800,50K+,10-20%,"May,2025",
1/2/2024 00:00:00,Hyderabad,Gold,New,43,Male,Credit Card,2,75000,40000,8,Tier-1,6000,69000,138000,80000,58000,Malabar Gold & Diamonds,0.06186083026,2.50E-05,Planned,Online,2.285714286,9.666666667,36-45,144000,50K+,0-10%,"January,2024",
1/5/2024 00:00:00,Chennai,Gold,New,53,Male,Cash,8,3000,80000,18,Tier-1,540,2460,19680,640000,-620320,PC Jeweller,0.008821892315,1.25E-05,Impulse,Offline,-8.311688312,-1148.740741,46-55,20220,10K-25K,10-20%,"January,2024",
1/9/2024 00:00:00,Kolkata,Gold,Returning,46,Male,UPI,13,100000,2000,14,Tier-1,14000,86000,1118000,26000,1092000,Tanishq,0.5011623784,0.0005,Planned,Online,0.2653061224,78,46-55,1132000,50K+,10-20%,"January,2024",
1/11/2024 00:00:00,Hyderabad,Gold,New,18,Female,Credit Card,18,75000,2000,11,Tier-1,8250,66750,1201500,36000,1165500,PC Jeweller,0.5385926634,0.0005,Planned,Online,0.4931506849,141.2727273,18-25,1209750,50K+,10-20%,"January,2024",
1/12/2024 00:00:00,Chennai,Gold,Returning,63,Female,Net Banking,10,15000,12000,13,Tier-1,1950,13050,130500,120000,10500,Malabar Gold & Diamonds,0.05849882861,8.33E-05,Impulse,Online,40,5.384615385,56+,132450,50K+,10-20%,"January,2024",
1/14/2024 12:00:00 AM,Mumbai,Gold,Returning,44,Male,UPI,16,100000,40000,1,Tier-1,1000,99000,1584000,640000,944000,Kalyan Jewellers,0.7100547473,2.50E-05,Planned,Online,10.66666667,944,36-45,1585000,50K+,0-10%,"January,2024",
1/15/2024 12:00:00 AM,Mumbai,Gold,Returning,31,Male,UPI,2,100000,80000,1,Tier-1,1000,99000,198000,160000,38000,Tanishq,0.08875684341,1.25E-05,Planned,Online,8,38,26-35,199000,50K+,0-10%,"January,2024",
1/22/2024 12:00:00 AM,Chennai,Gold,New,59,Male,UPI,15,15000,2000,13,Tier-1,1950,13050,195750,30000,165750,Kalyan Jewellers,0.08774824292,0.0005,Impulse,Online,2.307692308,85,56+,197700,50K+,10-20%,"January,2024",
2/15/2024 12:00:00 AM,Hyderabad,Gold,Returning,37,Other,Credit Card,11,100000,80000,17,Tier-1,17000,83000,913000,880000,33000,Kalyan Jewellers,0.4092676668,1.25E-05,Planned,Online,44,1.941176471,36-45,930000,50K+,10-20%,"February,2024",
2/21/2024 12:00:00 AM,Delhi,Gold,Returning,30,Female,Credit Card,3,50000,80000,2,Tier-1,1000,49000,147000,240000,-93000,Malabar Gold & Diamonds,0.06589523223,1.25E-05,Impulse,Online,-8,-93,26-35,148000,50K+,0-10%,"February,2024",
2/26/2024 12:00:00 AM,Mumbai,Gold,New,61,Other,Credit Card,9,75000,80000,19,Tier-1,14250,60750,546750,720000,-173250,PC Jeweller,0.2450899199,1.25E-05,Planned,Online,-144,-12.15789474,56+,561000,50K+,10-20%,"February,2024",
3/14/2024 12:00:00 AM,Bangalore,Gold,Returning,55,Male,UPI,2,50000,80000,15,Tier-1,7500,42500,85000,160000,-75000,PC Jeweller,0.0381026853,1.25E-05,Impulse,Online,-5.333333333,-10,46-55,92500,50K+,10-20%,"March,2024",
3/15/2024 12:00:00 AM,Kolkata,Gold,New,21,Female,Credit Card,3,15000,80000,19,Tier-1,2850,12150,36450,240000,-203550,PC Jeweller,0.01633932799,1.25E-05,Impulse,Online,-3.692307692,-71.42105263,18-25,39300,25K-50K,10-20%,"March,2024",
3/21/2024 12:00:00 AM,Delhi,Gold,New,37,Other,UPI,2,3000,80000,16,Tier-1,480,2520,5040,160000,-154960,Kalyan Jewellers,0.002259265105,1.25E-05,Impulse,Online,-2.077922078,-322.8333333,36-45,5520,5K-10K,10-20%,"March,2024",
4/10/2024 00:00:00,Hyderabad,Gold,New,45,Other,Credit Card,4,100000,80000,14,Tier-1,14000,86000,344000,320000,24000,PC Jeweller,0.1542038088,1.25E-05,Planned,Online,16,1.714285714,36-45,358000,50K+,10-20%,"April,2024",
4/22/2024 12:00:00 AM,Delhi,Gold,New,21,Male,Credit Card,15,100000,2000,3,Tier-1,3000,97000,1455000,30000,1425000,Malabar Gold & Diamonds,0.652228319,0.0005,Planned,Online,0.306122449,475,18-25,1458000,50K+,0-10%,"April,2024",
5/8/2024 00:00:00,Bangalore,Gold,New,53,Other,Cash,6,100000,2000,2,Tier-1,2000,98000,588000,12000,576000,Senco Gold & Diamonds,0.2635809289,0.0005,Planned,Offline,0.1224489796,288,46-55,590000,50K+,0-10%,"May,2024",
5/14/2024 12:00:00 AM,Delhi,Gold,Returning,48,Other,Net Banking,10,3000,12000,4,Tier-1,120,2880,28800,120000,-91200,Kalyan Jewellers,0.01291008631,8.33E-05,Impulse,Online,-13.33333333,-760,46-55,28920,25K-50K,0-10%,"May,2024",
5/19/2024 12:00:00 AM,Delhi,Gold,Returning,64,Other,Credit Card,8,3000,80000,15,Tier-1,450,2550,20400,640000,-619600,Kalyan Jewellers,0.009144644473,1.25E-05,Impulse,Online,-8.311688312,-1376.888889,56+,20850,10K-25K,10-20%,"May,2024",
5/22/2024 12:00:00 AM,Mumbai,Gold,New,51,Male,UPI,10,50000,40000,15,Tier-1,7500,42500,425000,400000,25000,Senco Gold & Diamonds,0.1905134265,2.50E-05,Impulse,Online,40,3.333333333,46-55,432500,50K+,10-20%,"May,2024",
5/28/2024 12:00:00 AM,Mumbai,Gold,New,32,Female,Cash,18,100000,80000,3,Tier-1,3000,97000,1746000,1440000,306000,Kalyan Jewellers,0.7826739828,1.25E-05,Planned,Offline,72,102,26-35,1749000,50K+,0-10%,"May,2024",
6/2/2024 00:00:00,Mumbai,Gold,Returning,21,Female,Cash,14,100000,2000,6,Tier-1,6000,94000,1316000,28000,1288000,Malabar Gold & Diamonds,0.5899192219,0.0005,Planned,Offline,0.2857142857,214.6666667,18-25,1322000,50K+,0-10%,"June,2024",
6/5/2024 00:00:00,Delhi,Gold,New,41,Other,Net Banking,15,75000,12000,5,Tier-1,3750,71250,1068750,180000,888750,PC Jeweller,0.4790852343,8.33E-05,Planned,Online,2.857142857,237,36-45,1072500,50K+,0-10%,"June,2024",
6/6/2024 00:00:00,Hyderabad,Gold,New,52,Male,Credit Card,16,50000,40000,3,Tier-1,1500,48500,776000,640000,136000,Malabar Gold & Diamonds,0.3478551035,2.50E-05,Impulse,Online,64,90.66666667,46-55,777500,50K+,0-10%,"June,2024",
6/8/2024 00:00:00,Chennai,Gold,Returning,44,Other,Net Banking,9,50000,40000,5,Tier-1,2500,47500,427500,360000,67500,Senco Gold & Diamonds,0.1916340937,2.50E-05,Impulse,Online,36,27,36-45,430000,50K+,0-10%,"June,2024",
6/9/2024 00:00:00,Chennai,Gold,Returning,55,Other,UPI,8,75000,60000,17,Tier-1,12750,62250,498000,480000,18000,Tanishq,0.2232369092,1.67E-05,Planned,Online,32,1.411764706,46-55,510750,50K+,10-20%,"June,2024",
6/14/2024 12:00:00 AM,Kolkata,Gold,New,18,Male,Cash,19,75000,40000,5,Tier-1,3750,71250,1353750,760000,593750,Kalyan Jewellers,0.6068412968,2.50E-05,Planned,Offline,21.71428571,158.3333333,18-25,1357500,50K+,0-10%,"June,2024",
6/28/2024 12:00:00 AM,Kolkata,Gold,New,41,Other,Cash,9,75000,2000,19,Tier-1,14250,60750,546750,18000,528750,Kalyan Jewellers,0.2450899199,0.0005,Planned,Offline,0.2465753425,37.10526316,36-45,561000,50K+,10-20%,"June,2024",
6/29/2024 12:00:00 AM,Chennai,Gold,Returning,43,Male,Net Banking,13,3000,80000,13,Tier-1,390,2610,33930,1040000,-1006070,Senco Gold & Diamonds,0.01520969544,1.25E-05,Impulse,Online,-13.50649351,-2579.666667,36-45,34320,25K-50K,10-20%,"June,2024",
7/8/2024 00:00:00,Mumbai,Gold,Returning,50,Other,Cash,2,15000,40000,8,Tier-1,1200,13800,27600,80000,-52400,Tanishq,0.01237216605,2.50E-05,Impulse,Offline,-3.2,-43.66666667,46-55,28800,25K-50K,0-10%,"July,2024",
7/14/2024 12:00:00 AM,Chennai,Gold,New,48,Male,UPI,13,100000,60000,2,Tier-1,2000,98000,1274000,780000,494000,Tanishq,0.5710920127,1.67E-05,Planned,Online,19.5,247,46-55,1276000,50K+,0-10%,"July,2024",
7/19/2024 12:00:00 AM,Kolkata,Gold,New,54,Female,UPI,2,15000,80000,5,Tier-1,750,14250,28500,160000,-131500,Senco Gold & Diamonds,0.01277560625,1.25E-05,Impulse,Online,-2.461538462,-175.3333333,46-55,29250,25K-50K,0-10%,"July,2024",
7/21/2024 12:00:00 AM,Kolkata,Gold,Returning,20,Female,Cash,16,50000,80000,8,Tier-1,4000,46000,736000,1280000,-544000,Malabar Gold & Diamonds,0.329924428,1.25E-05,Impulse,Offline,-42.66666667,-136,18-25,740000,50K+,0-10%,"July,2024",
8/8/2024 00:00:00,Mumbai,Gold,New,48,Other,Credit Card,17,15000,60000,17,Tier-1,2550,12450,211650,1020000,-808350,Tanishq,0.0948756864,1.67E-05,Impulse,Online,-22.66666667,-317,46-55,214200,50K+,10-20%,"August,2024",
8/12/2024 00:00:00,Kolkata,Gold,New,28,Female,Cash,19,100000,80000,6,Tier-1,6000,94000,1786000,1520000,266000,Senco Gold & Diamonds,0.8006046582,1.25E-05,Planned,Offline,76,44.33333333,26-35,1792000,50K+,0-10%,"August,2024",
8/13/2024 12:00:00 AM,Mumbai,Gold,Returning,46,Other,Cash,16,100000,40000,18,Tier-1,18000,82000,1312000,640000,672000,PC Jeweller,0.5881261543,2.50E-05,Planned,Offline,10.66666667,37.33333333,46-55,1330000,50K+,10-20%,"August,2024",
8/19/2024 12:00:00 AM,Bangalore,Gold,New,48,Other,Credit Card,14,15000,12000,10,Tier-1,1500,13500,189000,168000,21000,Senco Gold & Diamonds,0.08472244144,8.33E-05,Impulse,Online,56,14,46-55,190500,50K+,10-20%,"August,2024",
9/2/2024 00:00:00,Bangalore,Gold,Returning,38,Female,Net Banking,6,3000,80000,2,Tier-1,60,2940,17640,480000,-462360,Kalyan Jewellers,0.007907427867,1.25E-05,Impulse,Online,-6.233766234,-7706,36-45,17700,10K-25K,0-10%,"September,2024",
9/3/2024 00:00:00,Hyderabad,Gold,New,29,Female,UPI,17,15000,40000,6,Tier-1,900,14100,239700,680000,-440300,PC Jeweller,0.1074495726,2.50E-05,Impulse,Online,-27.2,-489.2222222,26-35,240600,50K+,0-10%,"September,2024",
9/6/2024 00:00:00,Hyderabad,Gold,New,48,Other,Cash,4,50000,60000,19,Tier-1,9500,40500,162000,240000,-78000,Senco Gold & Diamonds,0.07261923552,1.67E-05,Impulse,Offline,-24,-8.210526316,46-55,171500,50K+,10-20%,"September,2024",
9/20/2024 12:00:00 AM,Chennai,Gold,Returning,46,Female,UPI,16,75000,40000,13,Tier-1,9750,65250,1044000,640000,404000,Kalyan Jewellers,0.4679906289,2.50E-05,Planned,Online,18.28571429,41.43589744,46-55,1053750,50K+,10-20%,"September,2024",
10/3/2024 00:00:00,Delhi,Gold,Returning,38,Female,Net Banking,18,75000,12000,0,Tier-1,0,75000,1350000,216000,1134000,Kalyan Jewellers,0.605160296,8.33E-05,Planned,Online,3.428571429,0,36-45,1350000,50K+,0-10%,"October,2024",
10/5/2024 00:00:00,Hyderabad,Gold,New,31,Other,Net Banking,19,50000,40000,12,Tier-1,6000,44000,836000,760000,76000,Tanishq,0.3747511166,2.50E-05,Impulse,Online,76,12.66666667,26-35,842000,50K+,10-20%,"October,2024",
10/11/2024 00:00:00,Chennai,Gold,New,59,Male,Net Banking,15,100000,60000,18,Tier-1,18000,82000,1230000,900000,330000,PC Jeweller,0.5513682697,1.67E-05,Planned,Online,22.5,18.33333333,56+,1248000,50K+,10-20%,"October,2024",
10/16/2024 12:00:00 AM,Bangalore,Gold,New,26,Female,Net Banking,13,15000,12000,19,Tier-1,2850,12150,157950,156000,1950,PC Jeweller,0.07080375463,8.33E-05,Impulse,Online,52,0.6842105263,26-35,160800,50K+,10-20%,"October,2024",
10/25/2024 12:00:00 AM,Hyderabad,Gold,Returning,43,Other,Net Banking,14,75000,12000,2,Tier-1,1500,73500,1029000,168000,861000,PC Jeweller,0.4612666256,8.33E-05,Planned,Online,2.666666667,574,36-45,1030500,50K+,0-10%,"October,2024",
11/10/2024 00:00:00,Chennai,Gold,Returning,48,Female,UPI,4,100000,40000,8,Tier-1,8000,92000,368000,160000,208000,Malabar Gold & Diamonds,0.164962214,2.50E-05,Planned,Online,2.666666667,26,46-55,376000,50K+,0-10%,"November,2024",
11/18/2024 12:00:00 AM,Delhi,Gold,New,44,Other,UPI,6,50000,40000,12,Tier-1,6000,44000,264000,240000,24000,Malabar Gold & Diamonds,0.1183424579,2.50E-05,Impulse,Online,24,4,36-45,270000,50K+,10-20%,"November,2024",
11/26/2024 12:00:00 AM,Mumbai,Gold,Returning,53,Female,Credit Card,2,15000,60000,14,Tier-1,2100,12900,25800,120000,-94200,Kalyan Jewellers,0.01156528566,1.67E-05,Impulse,Online,-2.666666667,-44.85714286,46-55,27900,25K-50K,10-20%,"November,2024",
